gpu,dataset,algorithm,epochs,batch_size,raw_images,resolution_y,resolution_x,N,io_load_time_s,setup_time_s,task_setup_time_s,reconstruction_run_time_s,save_time_s,total_time_s,log_file,power_duration_s,power_avg_w,power_min_w,power_max_w,power_energy_j,power_samples,power_csv,input_pixels,io_stage_s,prep_stage_s,pre_recon_s,num_batches,warmup_epoch,flops_per_image_epoch,flops_per_image_epoch_gflops,total_recon_gflops,fit_reconstruction
A100,R2000,pie,4,1000,2000,64,64,64,0.585404,0.004798,0.07658,41.937559,0.0,42.605198,/home/zhong.zheng/pty-chi/modeling_exp/A100/R2000/pie/e4_bs1000.log,42.31,34.62352112676057,31.5,38.92,1464.72695,213,/home/zhong.zheng/pty-chi/modeling_exp/A100/R2000/pie/e4_bs1000_power.csv,8192000,0.585404,0.08137799999999999,0.666782,2,False,819200.0,0.0008192,6.5536,True
A100,R2000,pie,6,1000,2000,64,64,64,0.356525,0.004815,0.083112,64.513604,0.0,64.958862,/home/zhong.zheng/pty-chi/modeling_exp/A100/R2000/pie/e6_bs1000.log,64.7,34.61129230769232,31.5,37.98,2239.22725,325,/home/zhong.zheng/pty-chi/modeling_exp/A100/R2000/pie/e6_bs1000_power.csv,8192000,0.356525,0.087927,0.444452,2,False,819200.0,0.0008192,9.8304,True
A100,R4000,ad_ptycho,1,1000,4000,64,64,64,0.46636,0.004788,0.082631,0.476119,0.0,1.030524,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/ad_ptycho/e1_bs1000.log,0.83,36.32999999999999,31.5,46.33,29.491999999999997,6,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/ad_ptycho/e1_bs1000_power.csv,16384000,0.46636,0.087419,0.553779,4,True,1720320.0,0.00172032,6.88128,False
A100,R4000,ad_ptycho,2,1000,4000,64,64,64,0.70632,0.004773,0.080166,0.690773,0.0,1.48263,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/ad_ptycho/e2_bs1000.log,1.23,33.38875,31.41,37.24,40.275,8,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/ad_ptycho/e2_bs1000_power.csv,16384000,0.70632,0.084939,0.7912589999999999,4,False,1720320.0,0.00172032,13.76256,True
A100,R4000,ad_ptycho,4,1000,4000,64,64,64,1.018607,0.004743,0.090292,1.087079,0.0,2.201358,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/ad_ptycho/e4_bs1000.log,1.67,39.128,31.41,65.02,63.969199999999994,10,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/ad_ptycho/e4_bs1000_power.csv,16384000,1.018607,0.095035,1.113642,4,False,1720320.0,0.00172032,27.52512,True
A100,R4000,ad_ptycho,6,1000,4000,64,64,64,0.704664,0.004747,0.075941,1.54343,0.0,2.329372,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/ad_ptycho/e6_bs1000.log,1.83,38.420909090909085,31.5,62.83,71.091,11,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/ad_ptycho/e6_bs1000_power.csv,16384000,0.704664,0.080688,0.7853519999999999,4,False,1720320.0,0.00172032,41.28768,True
A100,R4000,bh,1,1000,4000,64,64,64,0.869224,0.004746,0.086446,0.469769,0.0,1.430815,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/bh/e1_bs1000.log,1.23,33.40125,31.41,36.74,40.425,8,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/bh/e1_bs1000_power.csv,16384000,0.869224,0.091192,0.960416,4,True,1146880.0,0.00114688,4.58752,False
A100,R4000,bh,2,1000,4000,64,64,64,0.695466,0.004675,0.081964,0.903902,0.0,1.68708,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/bh/e2_bs1000.log,1.23,33.660000000000004,31.5,38.4,40.566,8,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/bh/e2_bs1000_power.csv,16384000,0.695466,0.086639,0.782105,4,False,1146880.0,0.00114688,9.17504,True
A100,R4000,bh,4,1000,4000,64,64,64,0.790203,0.004755,0.078858,1.084081,0.0,1.958519,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/bh/e4_bs1000.log,1.69,36.041,31.42,44.29,60.222649999999994,10,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/bh/e4_bs1000_power.csv,16384000,0.790203,0.08361299999999999,0.8738159999999999,4,False,1146880.0,0.00114688,18.35008,True
A100,R4000,bh,6,1000,4000,64,64,64,0.700177,0.004714,0.084414,1.445139,0.0,2.235125,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/bh/e6_bs1000.log,2.03,42.0,31.5,67.04,85.39699999999999,12,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/bh/e6_bs1000_power.csv,16384000,0.700177,0.089128,0.789305,4,False,1146880.0,0.00114688,27.52512,True
A100,R4000,dm,1,1000,4000,64,64,64,0.701258,0.00904,0.084098,0.481645,0.0,1.277072,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/dm/e1_bs1000.log,0.83,34.00333333333333,31.52,39.13,27.925999999999995,6,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/dm/e1_bs1000_power.csv,16384000,0.701258,0.093138,0.7943960000000001,4,True,1474560.0,0.00147456,5.89824,False
A100,R4000,dm,2,1000,4000,64,64,64,1.081564,0.009859,0.093455,0.663715,0.0,1.849239,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/dm/e2_bs1000.log,1.63,32.989,31.5,35.36,53.028999999999996,10,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/dm/e2_bs1000_power.csv,16384000,1.081564,0.10331399999999999,1.184878,4,False,1474560.0,0.00147456,11.79648,True
A100,R4000,dm,4,1000,4000,64,64,64,0.696456,0.009031,0.08428,1.061157,0.0,1.851625,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/dm/e4_bs1000.log,1.63,36.35,31.51,47.49,59.437,10,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/dm/e4_bs1000_power.csv,16384000,0.696456,0.09331099999999999,0.789767,4,False,1474560.0,0.00147456,23.59296,True
A100,R4000,dm,6,1000,4000,64,64,64,0.686198,0.009072,0.087798,1.440704,0.0,2.224422,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/dm/e6_bs1000.log,2.03,35.9625,31.41,42.39,72.77499999999999,12,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/dm/e6_bs1000_power.csv,16384000,0.686198,0.09687,0.783068,4,False,1474560.0,0.00147456,35.38944,True
A100,R4000,lsqml,1,1000,4000,64,64,64,0.468173,0.004814,0.083524,0.411498,0.0,0.968664,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/lsqml/e1_bs1000.log,0.83,34.35333333333333,31.4,39.25,28.119999999999994,6,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/lsqml/e1_bs1000_power.csv,16384000,0.468173,0.088338,0.556511,4,True,983040.0,0.00098304,3.93216,False
A100,R4000,lsqml,2,1000,4000,64,64,64,0.555406,0.004204,0.073978,0.684168,0.0,1.318319,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/lsqml/e2_bs1000.log,1.03,33.60857142857143,31.4,39.3,33.702,7,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/lsqml/e2_bs1000_power.csv,16384000,0.555406,0.078182,0.6335879999999999,4,False,983040.0,0.00098304,7.86432,True
A100,R4000,lsqml,4,1000,4000,64,64,64,1.078862,0.004066,0.082702,1.090713,0.0,2.256941,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/lsqml/e4_bs1000.log,1.83,38.99545454545454,31.51,58.83,70.42699999999999,11,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/lsqml/e4_bs1000_power.csv,16384000,1.078862,0.086768,1.16563,4,False,983040.0,0.00098304,15.72864,True
A100,R4000,lsqml,6,1000,4000,64,64,64,0.711152,0.004011,0.083344,1.519396,0.0,2.31855,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/lsqml/e6_bs1000.log,2.03,38.11333333333333,31.42,50.35,77.60999999999999,12,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/lsqml/e6_bs1000_power.csv,16384000,0.711152,0.087355,0.798507,4,False,983040.0,0.00098304,23.59296,True
A100,R4000,pie,1,1000,4000,64,64,64,0.687665,0.00477,0.083465,22.413263,0.0,23.190886,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/pie/e1_bs1000.log,22.65,34.53434782608696,31.5,37.72,782.0715499999999,115,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/pie/e1_bs1000_power.csv,16384000,0.687665,0.088235,0.7759,4,True,819200.0,0.0008192,3.2768,False
A100,R4000,pie,2,1000,4000,64,64,64,0.466332,0.00475,0.090776,44.659737,0.0,45.222195,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/pie/e2_bs1000.log,45.07,34.570220264317186,31.5,37.62,1557.96285,227,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/pie/e2_bs1000_power.csv,16384000,0.466332,0.095526,0.561858,4,False,819200.0,0.0008192,6.5536,True
A100,R4000,pie,4,1000,4000,64,64,64,0.459626,0.004816,0.07934,84.597944,0.0,85.142668,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/pie/e4_bs1000.log,84.92,34.659553990610334,31.5,38.85,2943.19365,426,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/pie/e4_bs1000_power.csv,16384000,0.459626,0.084156,0.543782,4,False,819200.0,0.0008192,13.1072,True
A100,R4000,pie,6,1000,4000,64,64,64,0.468217,0.004686,0.085009,133.042997,0.0,133.60186,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/pie/e6_bs1000.log,133.37,34.60681137724551,31.71,39.54,4615.331150000001,668,/home/zhong.zheng/pty-chi/modeling_exp/A100/R4000/pie/e6_bs1000_power.csv,16384000,0.468217,0.089695,0.557912,4,False,819200.0,0.0008192,19.6608,True
A100,R8000,ad_ptycho,1,1000,8000,64,64,64,0.929889,0.004696,0.090692,0.762508,0.0,1.788493,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/ad_ptycho/e1_bs1000.log,1.43,39.87222222222223,31.6,66.76,55.61399999999999,9,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/ad_ptycho/e1_bs1000_power.csv,32768000,0.929889,0.095388,1.025277,8,True,1720320.0,0.00172032,13.76256,False
A100,R8000,ad_ptycho,2,1000,8000,64,64,64,0.990147,0.004687,0.082544,1.160805,0.0,2.238773,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/ad_ptycho/e2_bs1000.log,2.09,39.918333333333344,31.5,69.73,82.37719999999999,12,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/ad_ptycho/e2_bs1000_power.csv,32768000,0.990147,0.087231,1.077378,8,False,1720320.0,0.00172032,27.52512,True
A100,R8000,ad_ptycho,4,1000,8000,64,64,64,0.94359,0.004793,0.086269,1.932206,0.0,2.967462,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/ad_ptycho/e4_bs1000.log,2.84,40.484375,31.5,67.3,113.61784999999999,16,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/ad_ptycho/e4_bs1000_power.csv,32768000,0.94359,0.091062,1.0346520000000001,8,False,1720320.0,0.00172032,55.05024,True
A100,R8000,ad_ptycho,6,1000,8000,64,64,64,0.687503,0.004778,0.088472,2.657511,0.0,3.438812,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/ad_ptycho/e6_bs1000.log,3.23,45.00111111111111,31.5,65.19,145.972,18,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/ad_ptycho/e6_bs1000_power.csv,32768000,0.687503,0.09325,0.7807529999999999,8,False,1720320.0,0.00172032,82.57536,True
A100,R8000,bh,1,1000,8000,64,64,64,1.157049,0.004741,0.087707,0.722486,0.0,1.97295,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/bh/e1_bs1000.log,1.84,37.36909090909091,31.5,75.87,65.49000000000001,11,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/bh/e1_bs1000_power.csv,32768000,1.157049,0.09244799999999999,1.249497,8,True,1146880.0,0.00114688,9.17504,False
A100,R8000,bh,2,1000,8000,64,64,64,1.210471,0.00495,0.085116,1.118151,0.0,2.419312,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/bh/e2_bs1000.log,2.1,36.7625,31.51,64.45,76.82560000000001,12,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/bh/e2_bs1000_power.csv,32768000,1.210471,0.090066,1.300537,8,False,1146880.0,0.00114688,18.35008,True
A100,R8000,bh,4,1000,8000,64,64,64,0.937557,0.004702,0.09298,1.889343,0.0,2.925212,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/bh/e4_bs1000.log,2.63,42.53533333333334,31.5,73.23,111.773,15,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/bh/e4_bs1000_power.csv,32768000,0.937557,0.09768199999999999,1.035239,8,False,1146880.0,0.00114688,36.70016,True
A100,R8000,bh,6,1000,8000,64,64,64,0.690225,0.004699,0.089773,2.606424,0.0,3.391749,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/bh/e6_bs1000.log,3.23,45.32777777777778,31.5,76.0,148.801,18,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/bh/e6_bs1000_power.csv,32768000,0.690225,0.094472,0.784697,8,False,1146880.0,0.00114688,55.05024,True
A100,R8000,dm,1,1000,8000,64,64,64,0.92297,0.013757,0.088797,0.735216,0.0,1.761705,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/dm/e1_bs1000.log,1.23,34.25,31.51,39.82,42.014,8,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/dm/e1_bs1000_power.csv,32768000,0.92297,0.102554,1.0255239999999999,8,True,1474560.0,0.00147456,11.79648,False
A100,R8000,dm,2,1000,8000,64,64,64,0.984663,0.013694,0.080681,1.108301,0.0,2.188004,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/dm/e2_bs1000.log,1.86,40.57,31.5,98.59,76.00900000000001,11,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/dm/e2_bs1000_power.csv,32768000,0.984663,0.094375,1.079038,8,False,1474560.0,0.00147456,23.59296,True
A100,R8000,dm,4,1000,8000,64,64,64,1.169362,0.013928,0.083093,1.909476,0.0,3.176623,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/dm/e4_bs1000.log,2.63,47.59466666666666,31.49,106.92,128.202,15,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/dm/e4_bs1000_power.csv,32768000,1.169362,0.097021,1.266383,8,False,1474560.0,0.00147456,47.18592,True
A100,R8000,dm,6,1000,8000,64,64,64,0.942586,0.013928,0.081172,2.66768,0.0,3.706138,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/dm/e6_bs1000.log,3.44,56.45526315789473,31.5,150.56,200.1371,19,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/dm/e6_bs1000_power.csv,32768000,0.942586,0.09509999999999999,1.037686,8,False,1474560.0,0.00147456,70.77888,True
A100,R8000,lsqml,1,1000,8000,64,64,64,0.926093,0.003976,0.09278,0.630766,0.0,1.654399,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/lsqml/e1_bs1000.log,1.23,35.015,31.59,40.09,42.932,8,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/lsqml/e1_bs1000_power.csv,32768000,0.926093,0.09675600000000001,1.0228490000000001,8,True,983040.0,0.00098304,7.86432,False
A100,R8000,lsqml,2,1000,8000,64,64,64,1.065969,0.004941,0.08557,1.115674,0.0,2.272876,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/lsqml/e2_bs1000.log,2.03,36.105000000000004,31.5,43.92,73.104,12,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/lsqml/e2_bs1000_power.csv,32768000,1.065969,0.090511,1.15648,8,False,983040.0,0.00098304,15.72864,True
A100,R8000,lsqml,4,1000,8000,64,64,64,0.931133,0.004037,0.08892,1.975583,0.0,3.000302,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/lsqml/e4_bs1000.log,2.89,39.215625,31.6,62.83,113.7721,16,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/lsqml/e4_bs1000_power.csv,32768000,0.931133,0.092957,1.02409,8,False,983040.0,0.00098304,31.45728,True
A100,R8000,lsqml,6,1000,8000,64,64,64,1.157954,0.004067,0.090018,2.794303,0.0,4.046936,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/lsqml/e6_bs1000.log,3.63,45.511,31.51,70.16,167.963,20,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/lsqml/e6_bs1000_power.csv,32768000,1.157954,0.094085,1.252039,8,False,983040.0,0.00098304,47.18592,True
A100,R8000,pie,1,1000,8000,64,64,64,0.918132,0.004732,0.080242,42.459595,0.0,43.464832,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/pie/e1_bs1000.log,43.07,34.71981566820277,31.41,39.92,1495.3173499999998,217,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/pie/e1_bs1000_power.csv,32768000,0.918132,0.084974,1.0031059999999998,8,True,819200.0,0.0008192,6.5536,False
A100,R8000,pie,2,1000,8000,64,64,64,0.918057,0.004828,0.089662,84.506835,0.0,85.520304,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/pie/e2_bs1000.log,85.32,34.70586448598131,31.42,40.0,2961.0273999999995,428,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/pie/e2_bs1000_power.csv,32768000,0.918057,0.09449,1.012547,8,False,819200.0,0.0008192,13.1072,True
A100,R8000,pie,4,1000,8000,64,64,64,0.696894,0.004724,0.095341,170.036067,0.0,170.834185,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/pie/e4_bs1000.log,170.61,34.71533957845433,31.5,39.7,5922.63465,854,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/pie/e4_bs1000_power.csv,32768000,0.696894,0.100065,0.796959,8,False,819200.0,0.0008192,26.2144,True
A100,R8000,pie,6,1000,8000,64,64,64,0.924825,0.004711,0.081618,251.964494,0.0,252.976914,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/pie/e6_bs1000.log,252.49,34.73762470308788,31.5,39.93,8770.85755,1263,/home/zhong.zheng/pty-chi/modeling_exp/A100/R8000/pie/e6_bs1000_power.csv,32768000,0.924825,0.08632899999999999,1.011154,8,False,819200.0,0.0008192,39.3216,True
B200,R1000,ad_ptycho,1,1000,1000,64,64,64,0.625817,0.003916,0.091406,0.334396,0.0,1.056742,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/ad_ptycho/e1_bs1000.log,0.9,162.93833333333333,145.41,187.4,133.12300000000002,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/ad_ptycho/e1_bs1000_power.csv,4096000,0.625817,0.095322,0.721139,1,True,1720320.0,0.00172032,1.72032,False
B200,R1000,ad_ptycho,2,1000,1000,64,64,64,0.676007,0.00443,0.095465,0.432569,0.0,1.209289,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/ad_ptycho/e2_bs1000.log,0.89,161.595,144.7,186.18,131.847,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/ad_ptycho/e2_bs1000_power.csv,4096000,0.676007,0.099895,0.7759020000000001,1,False,1720320.0,0.00172032,3.44064,True
B200,R1000,ad_ptycho,4,1000,1000,64,64,64,0.66329,0.00404,0.086482,0.427307,0.0,1.182161,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/ad_ptycho/e4_bs1000.log,0.91,160.42333333333332,143.96,185.25,130.79500000000002,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/ad_ptycho/e4_bs1000_power.csv,4096000,0.66329,0.090522,0.7538120000000001,1,False,1720320.0,0.00172032,6.88128,True
B200,R1000,ad_ptycho,6,1000,1000,64,64,64,0.655305,0.004813,0.090663,0.49152,0.0,1.243066,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/ad_ptycho/e6_bs1000.log,0.91,161.07833333333335,144.58,185.29,131.36800000000002,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/ad_ptycho/e6_bs1000_power.csv,4096000,0.655305,0.09547599999999999,0.7507809999999999,1,False,1720320.0,0.00172032,10.32192,True
B200,R1000,bh,1,1000,1000,64,64,64,0.646597,0.003757,0.091293,0.323976,0.0,1.066807,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/bh/e1_bs1000.log,0.89,162.04166666666666,145.14,186.84,132.184,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/bh/e1_bs1000_power.csv,4096000,0.646597,0.09505,0.741647,1,True,1146880.0,0.00114688,1.14688,False
B200,R1000,bh,2,1000,1000,64,64,64,0.680282,0.004389,0.086838,0.387026,0.0,1.159839,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/bh/e2_bs1000.log,0.9,161.5666666666667,144.57,186.55,131.824,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/bh/e2_bs1000_power.csv,4096000,0.680282,0.091227,0.771509,1,False,1146880.0,0.00114688,2.29376,True
B200,R1000,bh,4,1000,1000,64,64,64,0.629508,0.003897,0.090907,0.438164,0.0,1.163868,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/bh/e4_bs1000.log,0.9,162.605,144.7,187.97,132.859,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/bh/e4_bs1000_power.csv,4096000,0.629508,0.094804,0.724312,1,False,1146880.0,0.00114688,4.58752,True
B200,R1000,bh,6,1000,1000,64,64,64,0.630076,0.0044,0.089862,0.488376,0.0,1.213999,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/bh/e6_bs1000.log,0.9,160.73333333333332,144.01,184.94,131.179,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/bh/e6_bs1000_power.csv,4096000,0.630076,0.094262,0.7243379999999999,1,False,1146880.0,0.00114688,6.88128,True
B200,R1000,dm,1,1000,1000,64,64,64,0.689039,0.004876,0.093602,0.337345,0.0,1.127081,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/dm/e1_bs1000.log,0.9,162.57666666666668,144.99,187.98,132.73000000000002,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/dm/e1_bs1000_power.csv,4096000,0.689039,0.09847800000000001,0.7875169999999999,1,True,1474560.0,0.00147456,1.47456,False
B200,R1000,dm,2,1000,1000,64,64,64,0.637045,0.004832,0.0892,0.340396,0.0,1.072562,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/dm/e2_bs1000.log,0.9,161.40333333333334,144.11,186.01,131.83100000000002,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/dm/e2_bs1000_power.csv,4096000,0.637045,0.094032,0.731077,1,False,1474560.0,0.00147456,2.94912,True
B200,R1000,dm,4,1000,1000,64,64,64,0.668465,0.005492,0.094142,0.41653,0.0,1.186056,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/dm/e4_bs1000.log,0.9,161.43499999999997,144.13,185.97,131.85899999999998,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/dm/e4_bs1000_power.csv,4096000,0.668465,0.099634,0.7680990000000001,1,False,1474560.0,0.00147456,5.89824,True
B200,R1000,dm,6,1000,1000,64,64,64,0.629463,0.005454,0.096416,0.468198,0.0,1.200363,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/dm/e6_bs1000.log,0.9,161.75500000000002,144.7,186.08,132.063,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/dm/e6_bs1000_power.csv,4096000,0.629463,0.10187,0.731333,1,False,1474560.0,0.00147456,8.84736,True
B200,R1000,lsqml,1,1000,1000,64,64,64,0.620252,0.004606,0.084671,0.291843,0.0,1.002653,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/lsqml/e1_bs1000.log,0.68,157.466,144.83,175.65,96.398,5,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/lsqml/e1_bs1000_power.csv,4096000,0.620252,0.089277,0.7095290000000001,1,True,983040.0,0.00098304,0.98304,False
B200,R1000,lsqml,2,1000,1000,64,64,64,0.68523,0.00503,0.088533,0.411497,0.0,1.191388,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/lsqml/e2_bs1000.log,0.9,160.54500000000002,144.13,184.21,130.972,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/lsqml/e2_bs1000_power.csv,4096000,0.68523,0.09356300000000001,0.778793,1,False,983040.0,0.00098304,1.96608,True
B200,R1000,lsqml,4,1000,1000,64,64,64,0.627982,0.004816,0.096757,0.471933,0.0,1.203096,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/lsqml/e4_bs1000.log,0.89,162.20833333333334,145.01,186.71,133.89570000000003,6,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/lsqml/e4_bs1000_power.csv,4096000,0.627982,0.101573,0.7295550000000001,1,False,983040.0,0.00098304,3.93216,True
B200,R1000,lsqml,6,1000,1000,64,64,64,0.619742,0.004416,0.089451,0.542136,0.0,1.256774,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/lsqml/e6_bs1000.log,1.09,167.60142857142858,145.26,199.74,171.042,7,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/lsqml/e6_bs1000_power.csv,4096000,0.619742,0.093867,0.7136089999999999,1,False,983040.0,0.00098304,5.89824,True
B200,R1000,pie,1,1000,1000,64,64,64,0.659076,0.004326,0.087903,4.661818,0.0,5.415165,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/pie/e1_bs1000.log,5.11,189.36222222222221,143.47,198.14,961.6649500000001,27,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/pie/e1_bs1000_power.csv,4096000,0.659076,0.09222899999999999,0.751305,1,True,819200.0,0.0008192,0.8192,False
B200,R1000,pie,2,1000,1000,64,64,64,0.633955,0.004189,0.093799,8.62006,0.0,9.353133,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/pie/e2_bs1000.log,9.11,193.53340425531917,144.54,198.48,1755.9750000000001,47,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/pie/e2_bs1000_power.csv,4096000,0.633955,0.09798799999999999,0.731943,1,False,819200.0,0.0008192,1.6384,True
B200,R1000,pie,4,1000,1000,64,64,64,0.629166,0.004272,0.086705,16.814145,0.0,17.535196,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/pie/e4_bs1000.log,17.33,196.0768181818182,144.94,198.88,3391.5109999999995,88,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/pie/e4_bs1000_power.csv,4096000,0.629166,0.090977,0.7201430000000001,1,False,819200.0,0.0008192,3.2768,True
B200,R1000,pie,6,1000,1000,64,64,64,0.649594,0.003755,0.089071,25.288584,0.0,26.032216,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/pie/e6_bs1000.log,25.71,197.11138461538465,144.85,199.19,5065.494650000001,130,/home/zhong.zheng/pty-chi/modeling_exp/B200/R1000/pie/e6_bs1000_power.csv,4096000,0.649594,0.09282599999999999,0.74242,1,False,819200.0,0.0008192,4.9152,True
